ID unico de factura;fecha de venta;Día;Mes;Año;Nombre cliente;Numero de contacto;ID cliente;pago efectivo;pago tarjeta;pago transferencia;total pagado 1;valor factura;pendiente;fecha de pago 2;pago efectivo 2;pago tarjeta 2;pago transferencia 2;Estado de factura;total efectivo;total tarjeta;total transfencia;total pendiente;Producto pendiente por entregar;calculo valor factura conteo;Lista rapida;Aux busqueda fehca
NA FACTURA-44573-gimnasio vallegrande_camiseta de fisica interna_S;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;37000;0;37000;37000;0;;;;;PAGADA / CERRADA;0;37000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-gimnasio vallegrande_camiseta de diario_s;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;84000;0;84000;84000;0;;;;;PAGADA / CERRADA;0;84000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_pantalon_34;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;42000;0;42000;42000;0;;;;;PAGADA / CERRADA;0;42000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_blusa_14;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;87000;0;87000;87000;0;;;;;PAGADA / CERRADA;0;87000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_camiseta diario_6;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;96000;0;96000;96000;0;;;;;PAGADA / CERRADA;0;96000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_bombacho_6;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;34000;0;34000;34000;0;;;;;PAGADA / CERRADA;0;34000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_camiseta fisica_6;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;31000;0;31000;31000;0;;;;;PAGADA / CERRADA;0;31000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_camiseta fisica_14;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;35000;0;35000;35000;0;;;;;PAGADA / CERRADA;0;35000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_falda_14;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;79000;0;79000;79000;0;;;;;PAGADA / CERRADA;0;79000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_bombacho_14;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;36000;0;36000;36000;0;;;;;PAGADA / CERRADA;0;36000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_camiseta diario_14;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;35000;0;35000;35000;0;;;;;PAGADA / CERRADA;0;35000;0;0;NO;;J;12/01/2022
NA FACTURA-44573-liceo pupo jimenez_bombacho_16;miércoles, 12 de enero de 2022;12;1;2022;NA;NA;;0;36000;0;36000;36000;0;;;;;PAGADA / CERRADA;0;36000;0;0;NO;;J;12/01/2022
NA FACTURA-44574-liceo pupo jimenez_camiseta diario_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;37000;0;37000;37000;0;;;;;PAGADA / CERRADA;0;37000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_camiseta fisica_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;37000;0;37000;37000;0;;;;;PAGADA / CERRADA;0;37000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_bombacho_L;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;38000;0;38000;38000;0;;;;;PAGADA / CERRADA;0;38000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_blusa_16;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;31000;0;31000;31000;0;;;;;PAGADA / CERRADA;0;31000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_guayabera_16;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;39000;0;0;39000;39000;0;;;;;PAGADA / CERRADA;39000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de diario_16;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;37000;0;0;37000;37000;0;;;;;PAGADA / CERRADA;37000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_pantaloneta_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;29000;0;0;29000;29000;0;;;;;PAGADA / CERRADA;29000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de fisica externa_14;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;36000;0;0;36000;36000;0;;;;;PAGADA / CERRADA;36000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de fisica interna_14;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;36000;0;0;36000;36000;0;;;;;PAGADA / CERRADA;36000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_blusa_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;31000;0;0;31000;31000;0;;;;;PAGADA / CERRADA;31000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_camiseta diario_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;111000;0;111000;111000;0;;;;;PAGADA / CERRADA;0;111000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_camiseta fisica_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;37000;0;37000;37000;0;;;;;PAGADA / CERRADA;0;37000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_bombacho_16;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;36000;0;36000;36000;0;;;;;PAGADA / CERRADA;0;36000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_camiseta diario_L;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;39000;0;39000;39000;0;;;;;PAGADA / CERRADA;0;39000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_falda_l;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;103000;0;0;103000;103000;0;;;;;PAGADA / CERRADA;103000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_blusa_l;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;32000;0;0;32000;32000;0;;;;;PAGADA / CERRADA;32000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_pantalon_10;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;57000;0;0;57000;57000;0;;;;;PAGADA / CERRADA;57000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_blusa_6;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;27000;0;0;27000;27000;0;;;;;PAGADA / CERRADA;27000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_guayabera_10;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;37000;0;0;37000;37000;0;;;;;PAGADA / CERRADA;37000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_falda_4;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;67000;0;0;67000;67000;0;;;;;PAGADA / CERRADA;67000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_blusa_4;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;54000;0;0;54000;54000;0;;;;;PAGADA / CERRADA;54000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_guayabera_8;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;0;70000;70000;70000;0;;;;;PAGADA / CERRADA;0;0;70000;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_pantalon_8;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;0;53000;53000;53000;0;;;;;PAGADA / CERRADA;0;0;53000;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_camiseta diario_10;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;136000;0;0;136000;136000;0;;;;;PAGADA / CERRADA;136000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_pantalon_10;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;68000;0;0;68000;68000;0;;;;;PAGADA / CERRADA;68000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_camiseta fisica_10;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;32000;0;0;32000;32000;0;;;;;PAGADA / CERRADA;32000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_bombacho_10;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo universitario_guayabera_l;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;55000;0;0;55000;55000;0;;;;;PAGADA / CERRADA;55000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo universitario_camiseta fisica_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;36000;0;0;36000;36000;0;;;;;PAGADA / CERRADA;36000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo universitario_pantalon_36;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo universitario_bombacho_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;39000;0;0;39000;39000;0;;;;;PAGADA / CERRADA;39000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-la inmaculada_blusa_16;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;29000;0;0;29000;29000;0;;;;;PAGADA / CERRADA;29000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-la inmaculada_jumper_16;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;73000;0;0;73000;73000;0;;;;;PAGADA / CERRADA;73000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-la inmaculada_camiseta fisica_14;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;32000;0;0;32000;32000;0;;;;;PAGADA / CERRADA;32000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-la inmaculada_bombacho_14;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;32000;0;0;32000;32000;0;;;;;PAGADA / CERRADA;32000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-conalco_blusa_12;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;64000;0;0;64000;64000;0;;;;;PAGADA / CERRADA;64000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-conalco_guayabera_14;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;84000;0;0;84000;84000;0;;;;;PAGADA / CERRADA;84000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-conalco_camiseta fisica_14;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;38000;0;0;38000;38000;0;;;;;PAGADA / CERRADA;38000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-conalco_bombacho_14;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;45000;0;0;45000;45000;0;;;;;PAGADA / CERRADA;45000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_bermuda_6;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;37000;0;0;37000;37000;0;;;;;PAGADA / CERRADA;37000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de diario_4;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;32000;0;0;32000;32000;0;;;;;PAGADA / CERRADA;32000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_bermuda_4;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-liceo pupo jimenez_blusa_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;31000;0;31000;31000;0;;;;;PAGADA / CERRADA;0;31000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_guayabera_16;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;50000;0;50000;50000;0;;;;;PAGADA / CERRADA;0;50000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_pantalon_28;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;64000;0;64000;64000;0;;;;;PAGADA / CERRADA;0;64000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_camiseta fisica_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;42000;0;42000;42000;0;;;;;PAGADA / CERRADA;0;42000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_falda_4;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;67000;0;0;67000;67000;0;;;;;PAGADA / CERRADA;67000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_pantalon_8;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;53000;0;0;53000;53000;0;;;;;PAGADA / CERRADA;53000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_blusa_4;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;54000;0;0;54000;54000;0;;;;;PAGADA / CERRADA;54000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_guayabera_6;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_guayabera_8;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_bombacho dama_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;39000;0;0;39000;39000;0;;;;;PAGADA / CERRADA;39000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta dama externa_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;37000;0;0;37000;37000;0;;;;;PAGADA / CERRADA;37000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_bombacho_10;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;41000;0;41000;41000;0;;;;;PAGADA / CERRADA;0;41000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_camiseta fisica_12;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;38000;0;38000;38000;0;;;;;PAGADA / CERRADA;0;38000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de diario_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_pantaloneta_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;30000;0;0;30000;30000;0;;;;;PAGADA / CERRADA;30000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de fisica interna_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;37000;0;0;37000;37000;0;;;;;PAGADA / CERRADA;37000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta dama externa_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;37000;0;0;37000;37000;0;;;;;PAGADA / CERRADA;37000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_bombacho dama_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;39000;0;0;39000;39000;0;;;;;PAGADA / CERRADA;39000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_pantaloneta_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;30000;0;0;30000;30000;0;;;;;PAGADA / CERRADA;30000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_falda_6;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;73000;0;0;73000;73000;0;;;;;PAGADA / CERRADA;73000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_blusa_6;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;54000;0;0;54000;54000;0;;;;;PAGADA / CERRADA;54000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_pantalon_36;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;73000;0;0;73000;73000;0;;;;;PAGADA / CERRADA;73000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_guayabera_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_jumper_l;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;94000;0;0;94000;94000;0;;;;;PAGADA / CERRADA;94000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_jumper_m;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;94000;0;0;94000;94000;0;;;;;PAGADA / CERRADA;94000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_jumper_10;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;86000;0;0;86000;86000;0;;;;;PAGADA / CERRADA;86000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_blusa_12;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;54000;0;0;54000;54000;0;;;;;PAGADA / CERRADA;54000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_pantalon_8;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;56000;0;0;56000;56000;0;;;;;PAGADA / CERRADA;56000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_guayabera_10;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;96000;0;0;96000;96000;0;;;;;PAGADA / CERRADA;96000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-nuestra señora del carmen_cordon_8;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;6000;0;0;6000;6000;0;;;;;PAGADA / CERRADA;6000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_bombacho hombre_xl;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;42000;0;42000;42000;0;;;;;PAGADA / CERRADA;0;42000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de fisica externa_xl;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;38000;0;38000;38000;0;;;;;PAGADA / CERRADA;0;38000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de fisica interna_l;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;38000;0;38000;38000;0;;;;;PAGADA / CERRADA;0;38000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_bombacho dama_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;39000;0;39000;39000;0;;;;;PAGADA / CERRADA;0;39000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de diario_l;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;44000;0;44000;44000;0;;;;;PAGADA / CERRADA;0;44000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_pantaloneta_xl;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;30000;0;30000;30000;0;;;;;PAGADA / CERRADA;0;30000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta de fisica interna_16;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;36000;0;36000;36000;0;;;;;PAGADA / CERRADA;0;36000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_camiseta dama externa_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;37000;0;37000;37000;0;;;;;PAGADA / CERRADA;0;37000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-gimnasio vallegrande_pantaloneta_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;0;29000;0;29000;29000;0;;;;;PAGADA / CERRADA;0;29000;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_blusa_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;62000;0;0;62000;62000;0;;;;;PAGADA / CERRADA;62000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44574-colsafa_guayabera_s;jueves, 13 de enero de 2022;13;1;2022;NA;NA;;84000;0;0;84000;84000;0;;;;;PAGADA / CERRADA;84000;0;0;0;NO;;J;13/01/2022
NA FACTURA-44575-colsafa_blusa_6;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;54000;0;0;54000;54000;0;;;;;PAGADA / CERRADA;54000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-colsafa_falda_4;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;67000;0;0;67000;67000;0;;;;;PAGADA / CERRADA;67000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_blusa_16;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;58000;0;0;58000;58000;0;;;;;PAGADA / CERRADA;58000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_falda_12;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;76000;0;0;76000;76000;0;;;;;PAGADA / CERRADA;76000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-conalco_pantalon_28;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;56000;0;0;56000;56000;0;;;;;PAGADA / CERRADA;56000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-conalco_guayabera_s;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;44000;0;0;44000;44000;0;;;;;PAGADA / CERRADA;44000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-la inmaculada_camiseta fisica_s;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-la inmaculada_bombacho_s;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-colsafa_guayabera_m;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;84000;0;0;84000;84000;0;;;;;PAGADA / CERRADA;84000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-colsafa_bombacho_m;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_camiseta diario_14;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;70000;0;0;70000;70000;0;;;;;PAGADA / CERRADA;70000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_pantalon_16;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;36000;0;0;36000;36000;0;;;;;PAGADA / CERRADA;36000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_camiseta fisica_14;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;35000;0;0;35000;35000;0;;;;;PAGADA / CERRADA;35000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_bombacho_14;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;36000;0;0;36000;36000;0;;;;;PAGADA / CERRADA;36000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_blusa_2;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;27000;0;0;27000;27000;0;;;;;PAGADA / CERRADA;27000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_bombacho_2;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;32000;0;0;32000;32000;0;;;;;PAGADA / CERRADA;32000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_camiseta fisica_2;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;29000;0;0;29000;29000;0;;;;;PAGADA / CERRADA;29000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-la inmaculada_camiseta fisica_8;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;29000;0;0;29000;29000;0;;;;;PAGADA / CERRADA;29000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-gimnasio vallegrande_camiseta de diario_m;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;42000;0;0;42000;42000;0;;;;;PAGADA / CERRADA;42000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-conalco_bombacho_s;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;47000;0;0;47000;47000;0;;;;;PAGADA / CERRADA;47000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-conalco_camiseta fisica_16;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;38000;0;0;38000;38000;0;;;;;PAGADA / CERRADA;38000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-conalco_blusa_8;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;29000;0;0;29000;29000;0;;;;;PAGADA / CERRADA;29000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-conalco_bombacho_6;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;40000;0;0;40000;40000;0;;;;;PAGADA / CERRADA;40000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-conalco_falda_6;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;57000;0;0;57000;57000;0;;;;;PAGADA / CERRADA;57000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-conalco_camiseta fisica_6;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;36000;0;0;36000;36000;0;;;;;PAGADA / CERRADA;36000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-nuestra señora del carmen_jumper_12;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;86000;0;0;86000;86000;0;;;;;PAGADA / CERRADA;86000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-colsafa_guayabera_s;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;0;0;84000;84000;84000;0;;;;;PAGADA / CERRADA;0;0;84000;0;NO;;J;14/01/2022
NA FACTURA-44575-colsafa_pantalon_34;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;0;0;146000;146000;146000;0;;;;;PAGADA / CERRADA;0;0;146000;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_blusa_4;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;27000;0;0;27000;27000;0;;;;;PAGADA / CERRADA;27000;0;0;0;NO;;J;14/01/2022
NA FACTURA-44575-liceo pupo jimenez_blusa_4;viernes, 14 de enero de 2022;14;1;2022;NA;NA;;27000;0;0;27000;27000;0;;;;;PAGADA / CERRADA;27000;0;0;0;NO;;J;14/01/2022
